business_id,name,address,city,state,type,statut,date_statut,latitude,longitude,x,y,gps,original_gps,corrected,correction_method
131542,AMUSE-BOUCHE TEQUEBOOM (CUISINE DOMESTIQUE),29   Rue Hortie ,Pierrefonds,"Québec, Canada",Cuisine domestique,Ouvert,20250303,45.507883,-73.776109,283225.04,5040921.77,"45.5080645,-73.7760496","45.5080645,-73.7760496",False,
131543,VILLA DU DEPANNEUR,16855   Rue Oakwood ,Pierrefonds,"Québec, Canada",Épicerie,Fermé,20250612,45.462398,-73.86862,275973.11,5035896.07,"45.4628963,-73.8684038","45.4628963,-73.8684038",False,
131605,LA MEDES,5169   Rue Jean-Talon Est,St-Léonard,"Québec, Canada",Restaurant,En traitement,20250307,45.577428,-73.583037,298319.55,5048616.67,"45.5776011,-73.5833351","45.5776011,-73.5833351",False,
131606,YUZU,7150   Boulevard Langelier ,St-Léonard,"Québec, Canada",Restaurant mets pour emporter,Ouvert,20250512,45.590456,-73.568422,299461.37,5050063.45,"45.5896783,-73.569163","45.5896783,-73.569163",False,
131608,CASSE-CROUTE SAVEUR 509,4509   Rue Beaubien Est,Montréal,"Québec, Canada",Restaurant,Ouvert,20250311,45.566746,-73.576088,298860.7,5047429.04,"45.5668052,-73.576284","45.5668052,-73.576284",False,
131610,PAPA CUISINE,546   Rue Théodore ,Montréal,"Québec, Canada",Traiteur,En traitement,20250307,45.555646,-73.529877,302467.37,5046193.06,"45.5554556,-73.5298566","45.5554556,-73.5298566",False,
131611,HERBORISTERIE DESJARDINS 1930,3303   Rue Sainte-Catherine Est,Montréal,"Québec, Canada",Aliments naturels,Ouvert,20250312,45.540382,-73.54041,301644.24,5044497.12,"45.5404887,-73.54056","45.5404887,-73.54056",False,
131612,9529-3601 QUEBEC INC,3786   Rue Masson ,Montréal,"Québec, Canada",Épicerie,En traitement,20250307,45.555806,-73.570518,299294.47,5046212.9,"45.5557179,-73.5703204","45.5557179,-73.5703204",False,
131342,LE VIEILLISSEUR SYLVAIN ROY,274   Rue Saint-Zotique Est,Montréal,"Québec, Canada",Épicerie,En traitement,20250131,45.534309,-73.609642,296236.63,5043827.32,"45.534206,-73.609505","45.534206,-73.609505",False,
131343,MARCHE DK BANH MI,911   Rue Beaubien Est,Montréal,"Québec, Canada",Épicerie avec préparation,Ouvert,20250131,45.536789,-73.602462,296797.82,5044102.19,"45.536674,-73.6027061","45.536674,-73.6027061",False,
131344,CAFE LES VLIMEUSES,5851   Rue Saint-Hubert ,Montréal,"Québec, Canada",Restaurant,Ouvert,20250205,45.533584,-73.597476,297186.73,5043745.49,"45.5336872,-73.5973136","45.5336872,-73.5973136",False,
131345,RESTAURANT LA KHAIMA,142   Avenue Fairmount Ouest,Montréal,"Québec, Canada",Restaurant,En traitement,20250131,45.522012,-73.596224,297283.03,5042459.42,"45.5219922,-73.5960717","45.5219922,-73.5960717",False,
131358,LE TARASCO,4234   Rue Sainte-Catherine Est,Montréal,"Québec, Canada",Restaurant,Ouvert,20250205,45.549779,-73.534719,302089.08,5045541.27,"45.5497232,-73.534587","45.5497232,-73.534587",False,
131359,SUBWAY,1100   Boulevard Robert-Bourassa ,Montréal,"Québec, Canada",Restaurant service rapide,Ouvert,20250205,45.501722,-73.567246,299544.83,5040202.25,"45.5013194,-73.5670301","45.5013194,-73.5670301",False,
131447,IBM CAPITAL HUMANO,264   Rue Saint-Zotique Est,Montréal,"Québec, Canada",Restaurant,En traitement,20250224,45.534191,-73.609752,296228.04,5043814.24,"45.5341142,-73.6095861","45.5341142,-73.6095861",False,
131448,MARCHE ROYAL PLUS (PIZZA VIMONT),274   Rue Saint-Zotique Est,Montréal,"Québec, Canada",Épicerie,En traitement,20250224,45.534309,-73.609642,296236.63,5043827.32,"45.534206,-73.609505","45.534206,-73.609505",False,
131449,IMPAC TACO,7091   Rue Saint-Hubert ,Montréal,"Québec, Canada",Restaurant,En traitement,20250224,45.540231,-73.612149,296041.78,5044485.71,"45.5405148,-73.6122178","45.5405148,-73.6122178",False,
131451,RESTAURANT LIEGE,881   Rue Liège Ouest,Montréal,"Québec, Canada",Restaurant,Ouvert,20250224,45.530922,-73.643151,293618.87,5043455.06,"45.5309441,-73.6433962","45.5309441,-73.6433962",False,
131452,LA CUILLERE DE LA GRAND-MERE,5424   Rue Jean-Talon Est,St-Léonard,"Québec, Canada",Restaurant,Fermé,20250328,45.580278,-73.581372,298449.81,5048933.27,"45.5802562,-73.581075","45.5802562,-73.581075",False,
131453,SPICEBROS,2556   Rue Centre ,Montréal,"Québec, Canada",Restaurant,Ouvert,20250224,45.478741,-73.568904,299413.08,5037648.41,"44.9807806,-75.7978856","44.9807806,-75.7978856",False,
131454,MONTEIRO EXPRESS (COTE-VERTU),1120   Rue Décarie ,St-Laurent,"Québec, Canada",Restaurant service rapide,Ouvert,20250224,45.515128,-73.684045,290420.7,5041706.34,"45.5151101,-73.6845185","45.5151101,-73.6845185",False,
131455,PHO TAY HO,6414   Rue Saint-Denis ,Montréal,"Québec, Canada",Restaurant,Ouvert,20250515,45.533784,-73.60453,296635.84,5043768.44,"45.5336164,-73.6047271","45.5336164,-73.6047271",False,
131456,CAFEDEN RESTAURANT,6576   Boulevard Saint-Laurent ,Montréal,"Québec, Canada",Restaurant,Ouvert,20250424,45.53144,-73.611198,296114.68,5043508.66,"45.5311065,-73.6108132","45.5311065,-73.6108132",False,
131479,PIZZERIA NO. 900 (PEEL),2049   Rue Peel ,Montréal,"Québec, Canada",Restaurant,Ouvert,20250303,45.501445,-73.575854,298872.16,5040172.09,"45.5013759,-73.5753416","45.5013759,-73.5753416",False,
131480,CRUSTY'S DOWNTOWN,2044 B  Rue Metcalfe ,Montréal,"Québec, Canada",Restaurant,Ouvert,20250429,45.502413,-73.575702,298884.16,5040279.58,"45.4206147,-75.6954791","45.4206147,-75.6954791",False,
131481,CAFE ONNA,425  30 Boulevard De Maisonneuve Ouest,Montréal,"Québec, Canada",Restaurant,Ouvert,20250307,45.505863,-73.570171,299316.7,5040662.64,"45.4574523,-73.6348641","45.4574523,-73.6348641",False,
131483,LA BISCUITERY BOUTIQUE,1307   Rue Sainte-Catherine Ouest,Montréal,"Québec, Canada",Confiserie/chocolaterie,Ouvert,20250617,45.497815,-73.575104,298930.38,5039768.61,"45.4977243,-73.575463","45.4977243,-73.575463",False,
131485,MARCHE TAPASVI,1434   Rue Sherbrooke Ouest,Montréal,"Québec, Canada",Épicerie avec préparation,Ouvert,20250602,45.498025,-73.58031,298523.56,5039792.27,"45.4979609,-73.5801485","45.4979609,-73.5801485",False,
131486,CAFE MAISON PAWZ,1736   Rue Notre-Dame Ouest,Montréal,"Québec, Canada",Restaurant,En traitement,20250226,45.488688,-73.568343,299457.9,5038753.81,"46.0443638,-72.0137213","46.0443638,-72.0137213",False,
131487,BANH MI CU LAC SANDWICHERIE (CUISINE DOMESTIQUE),666   Rue Egan ,Verdun,"Québec, Canada",Cuisine domestique,Ouvert,20250226,45.452066,-73.573641,299040.07,5034684.43,"45.4518971,-73.5735522","45.4518971,-73.5735522",False,
131488,DEPANNEUR SAMMY,1922   Rue Centre ,Montréal,"Québec, Canada",Épicerie avec préparation,En traitement,20250226,45.482433,-73.562839,299887.62,5038058.36,,,False,
131489,PIZZA VIMONT (DEPANNEUR SAMMY),1922   Rue Centre ,Montréal,"Québec, Canada",Épicerie,En traitement,20250226,45.482433,-73.562839,299887.62,5038058.36,,,False,
131490,BOULANGERIE MOULIN D'OR SAJ & GRILL,144   Rue Port-Royal Ouest,Montréal,"Québec, Canada",Boulangerie,En traitement,20250226,45.544138,-73.658377,292432.49,5044925.99,"45.5438202,-73.6581149","45.5438202,-73.6581149",False,
131491,RESTAURANT LYLA,431   Rue Jean-Talon Ouest,Montréal,"Québec, Canada",Restaurant,Ouvert,20250402,45.52939,-73.622826,295206.11,5043282.15,"45.5294605,-73.6231413","45.5294605,-73.6231413",False,
131500,BALAJI SWEETS,1027   Rue Jean-Talon Ouest,Montréal,"Québec, Canada",Restaurant,Ouvert,20250228,45.524412,-73.625832,294970.45,5042729.23,"45.5246043,-73.6259586","45.5246043,-73.6259586",False,
131501,RESTAURANT LAMP FALL,6851   Avenue Victoria ,Montréal,"Québec, Canada",Restaurant,Ouvert,20250321,45.497016,-73.643571,293579.28,5039687.11,"45.4971703,-73.6434882","45.4971703,-73.6434882",False,
131502,LOULOU CERAMIQUE,15763   Boulevard Pierrefonds ,Pierrefonds,"Québec, Canada",Casse-croûte,Ouvert,20250226,45.479477,-73.866106,276178.3,5037793.08,"45.4792337,-73.8677431","45.4792337,-73.8677431",False,
131504,PIZZA VIMONT (MARCHE ESPOSITO),5737   Rue Sherbrooke Ouest,Montréal,"Québec, Canada",Épicerie,Ouvert,20250515,45.470351,-73.616225,295712.24,5036720.33,"45.4705723,-73.6163298","45.4705723,-73.6163298",False,
131538,RESTAURANT TULAROSA,1701   Rue Lapierre ,LaSalle,"Québec, Canada",Restaurant,En traitement,20250228,45.436411,-73.612405,296005.64,5032948.21,"45.436681,-73.6125947","45.436681,-73.6125947",False,
131539,MAZ HALL SALLE DE RECEPTION,1340   Rue Notre-Dame ,Lachine,"Québec, Canada",Restaurant,En traitement,20250228,45.434944,-73.675964,291032.55,5032794.1,,,False,
131540,GARDERIE LES PETITS JOYEUX APPRENTIS,567   Chemin Bord-du-Lac-Lakeshore ,Dorval,"Québec, Canada",Garderie,Ouvert,20250228,45.44035,-73.733804,286508.89,5033406.32,"45.428234,-73.834062","45.428234,-73.834062",False,
131541,RESTAURANT SIAMO NOI,5060  100 Chemin Côte-de-Liesse ,Mont-Royal,"Québec, Canada",Restaurant,Ouvert,20250228,45.501439,-73.668219,291653.94,5040182.34,,,False,
131614,AGO LE FRIGO DES PETITS,5656   Avenue 18e ,Montréal,"Québec, Canada",Cuisine domestique,Ouvert,20250318,45.557126,-73.574094,299015.38,5046359.77,"45.55701,-73.5743525","45.55701,-73.5743525",False,
131615,FRAICHEMENT BON JARRY INC,2901   Rue Masson ,Montréal,"Québec, Canada",Épicerie,Ouvert,20250326,45.548142,-73.574861,298954.62,5045361.44,"45.5482323,-73.5749517","45.5482323,-73.5749517",False,
131616,9529-8121 QUEBEC INC,8530   Boulevard Pie-IX ,Montréal,"Québec, Canada",Restaurant,En traitement,20250307,45.574954,-73.610658,296163.55,5048344.39,"45.5747584,-73.6107788","45.5747584,-73.6107788",False,
131617,DEPANNEUR BOB,2614   Rue Everett ,Montréal,"Québec, Canada",Épicerie,Ouvert,20250328,45.556383,-73.602846,296770.6,5046279.71,"45.5562823,-73.6026709","45.5562823,-73.6026709",False,
131352,BUVETTE ELEONORE,2804   Rue Ontario Est,Montréal,"Québec, Canada",Restaurant,En traitement,20250203,45.535782,-73.55071,300839.51,5043986.43,"45.5357225,-73.5506128","45.5357225,-73.5506128",False,
131407,HOPITAL FLEURY (MACHINE DISTRIBUTRICE),2180   Rue Fleury Est,Montréal,"Québec, Canada",Distributrice automatique,Ouvert,20250212,45.571761,-73.650671,293040.03,5047994.59,"45.5718711,-73.6500195","45.5718711,-73.6500195",False,
131408,MELK CAFE SUN LIFE,1155   Rue Metcalfe ,Montréal,"Québec, Canada",Restaurant,Ouvert,20250212,45.500241,-73.571232,299233.2,5040037.93,"45.4999982,-73.5703719","45.4999982,-73.5703719",False,
131409,MELK CAFE SUN LIFE (LOCAL DE PREPARATION),1155   Rue Metcalfe ,Montréal,"Québec, Canada",Local de préparation,Ouvert,20250212,45.500241,-73.571232,299233.2,5040037.93,"45.4999982,-73.5703719","45.4999982,-73.5703719",False,
131436,CAFE POP MTL,2043   Rue Parthenais ,Montréal,"Québec, Canada",Restaurant,Ouvert,20250304,45.529702,-73.556653,300374.9,5043310.97,"45.5299838,-73.5569096","45.5299838,-73.5569096",False,
131437,LE BISTRO INDIEN,926   Rue Sainte-Catherine Est,Montréal,"Québec, Canada",Restaurant,Ouvert,20250224,45.516804,-73.557693,300292.64,5041877.7,"45.5166152,-73.5574947","45.5166152,-73.5574947",False,
131438,CREPIS CREPIS,403   Boulevard De Maisonneuve Est,Montréal,"Québec, Canada",Restaurant,Ouvert,20250304,45.514443,-73.561915,299962.55,5041615.59,"45.5147077,-73.5619673","45.5147077,-73.5619673",False,
131439,BOISSONS JITO,325   Boulevard Crémazie Ouest,Montréal,"Québec, Canada",Épicerie avec préparation,En traitement,20250221,45.536947,-73.644899,293483.5,5044124.8,"45.5371057,-73.6450401","45.5371057,-73.6450401",False,
131440,MEME TRAITEUR,323   Rue Chabanel Ouest,Montréal,"Québec, Canada",Restaurant,Ouvert,20250402,45.54004,-73.653756,292792.44,5044469.81,"45.539931,-73.6548927","45.539931,-73.6548927",False,
131441,PIZZA VIMONT PRET A CUIRE (MARCHE NUVO),1263   Rue Jean-Talon Est,Montréal,"Québec, Canada",Épicerie,En traitement,20250221,45.544145,-73.610514,296170.06,5044920.48,"45.5441676,-73.6107107","45.5441676,-73.6107107",False,
131442,PIZZA VIMONT PRET A CUIRE (GRANDE FAMILLE),7400   Avenue Christophe-Colomb ,Montréal,"Québec, Canada",Épicerie,En traitement,20250221,45.544185,-73.615844,295753.86,5044925.46,"45.5438895,-73.6156951","45.5438895,-73.6156951",False,
131443,AUTHENTIQUE CUISINE MEXICAINE CIELITO LINDO,7351   Rue Jarry Est,Anjou,"Québec, Canada",Restaurant,En traitement,20250221,,,,,"45.6043421,-73.5737676","45.6043421,-73.5737676",False,
131619,FRAICHEMENT BON JARRY INC,1832   Avenue Laurier Est,Montréal,"Québec, Canada",Boucherie-épicerie,Ouvert,20250609,45.536155,-73.580168,298538.83,5044029.68,"45.5361059,-73.5799415","45.5361059,-73.5799415",False,
131621,9503-8808 QUEBEC INC,4764   Avenue Papineau ,Montréal,"Québec, Canada",Boucherie-épicerie,Ouvert,20250515,45.534333,-73.577639,298736.19,5043827.06,"45.5343022,-73.5778163","45.5343022,-73.5778163",False,
131622,MONT-ROYAL HOT-DOG,1001   Avenue Mont-Royal Est,Montréal,"Québec, Canada",Restaurant,Ouvert,20250325,45.527433,-73.579749,298570.6,5043060.36,,,False,
131623,DE ROBLES NELSON,1550   Rue Sainte-Catherine Est,Montréal,"Québec, Canada",Pâtisserie/Boulangerie,Ouvert,20250324,45.521246,-73.553605,300612.36,5042371.12,"45.5211995,-73.5535278","45.5211995,-73.5535278",False,
131624,SUSHI SHOP CAMPUS INC (PAV HUBERT-AQU),400  AM629 Rue Sainte-Catherine Est,Montréal,"Québec, Canada",Restaurant,Ouvert,20250312,45.513828,-73.560403,300080.65,5041547.18,"45.5493385,-73.5347288","45.5493385,-73.5347288",False,
131625,LA CUISINE D'AIMEE,1596   Rue Atateken ,Montréal,"Québec, Canada",Restaurant,Ouvert,20250331,45.518465,-73.559262,300170.14,5042062.42,"45.5183193,-73.5594589","45.5183193,-73.5594589",False,
131626,GRILLADE TORINO PLACE DUPUIS,1475   Rue Saint-Hubert ,Montréal,"Québec, Canada",Restaurant,Ouvert,20250407,45.515922,-73.559941,300116.94,5041779.81,"45.5159406,-73.559514","45.5159406,-73.559514",False,
131696,CUISINE PATTY SLAPS (LOCAL DE PREPARATION),8766   Rue Pascal-Gagnon ,St-Léonard,"Québec, Canada",Local de préparation,Ouvert,20250312,45.603418,-73.591043,297698.01,5051505.73,"45.6031876,-73.5911309","45.6031876,-73.5911309",False,
131745,9518-1913 QUEBEC INC,6801   Autoroute Transcanadienne ,Pointe-Claire,"Québec, Canada",Épicerie avec préparation,En traitement,20250313,,,,,"45.5967307,-73.5735081","45.5967307,-73.5735081",False,
131746,ARAHOVA (KIRKLAND),16948   Autoroute Transcanadienne ,Kirkland,"Québec, Canada",Restaurant,Ouvert,20250317,,,,,"45.5967307,-73.5735081","45.5967307,-73.5735081",False,
131747,LES TERROIRS DU FLEUVE,378   Place Desmarest ,L'Ile Bizard,"Québec, Canada",Cuisine domestique,En traitement,20250313,45.497588,-73.868078,276033.35,5039806.48,"45.4977216,-73.8678557","45.4977216,-73.8678557",False,
131748,CAKE A POINT,208   Rue Beacon ,Kirkland,"Québec, Canada",Cuisine domestique,En traitement,20250313,45.447298,-73.858232,276778.01,5034214.3,"45.4470689,-73.8582412","45.4470689,-73.8582412",False,
131749,EVOILA 5,40  F Boulevard Saint-Charles ,Beaconsfield,"Québec, Canada",Épicerie,Ouvert,20250313,45.432207,-73.846446,277692.71,5032533.23,"45.4698983,-73.8764659","45.4698983,-73.8764659",False,
131750,CLUB SOCIAL ROYAL WESTCOURT,87  G Boulevard Brunswick ,Dollard-des-Ormeaux,"Québec, Canada",Restaurant,En traitement,20250313,45.476763,-73.811609,280437.67,5037473.54,"45.479779,-73.8047653","45.479779,-73.8047653",False,
131751,PIZZERIA UGO,1100   Boulevard De Maisonneuve Ouest,Montréal,"Québec, Canada",Restaurant,En traitement,20250313,45.500824,-73.5748,298954.48,5040103.0,"45.5005933,-73.5746979","45.5005933,-73.5746979",False,
131752,GROUPE T & P ( CAFE NOYA),2053   Rue Peel ,Montréal,"Québec, Canada",Restaurant,Ouvert,20250703,45.501487,-73.57594,298865.46,5040176.75,"45.5013759,-73.5753352","45.5013759,-73.5753352",False,
131753,BISTRO 1981,1981   Avenue McGill College ,Montréal,"Québec, Canada",Restaurant,Ouvert,20250324,45.503035,-73.57324,299076.62,5040348.56,"45.5033337,-73.5728918","45.5033337,-73.5728918",False,
131756,LE 9E CAFE INC,705  3529 Rue Sainte-Catherine Ouest,Montréal,"Québec, Canada",Restaurant service rapide,Ouvert,20250402,45.502775,-73.570187,299315.1,5040319.43,,,False,
131758,MAISON SB,715   Rue William ,Montréal,"Québec, Canada",Restaurant service rapide,En traitement,20250313,45.498276,-73.55779,300283.58,5039818.71,"45.4984196,-73.5583431","45.4984196,-73.5583431",False,
131762,FERME AVICOLE BERNARD MORIN & FILS INC,7075  ETAL 69 Avenue Henri-Julien ,Montréal,"Québec, Canada",Épicerie avec préparation,En traitement,20250313,,,,,,,False,
130798,PINNACLE WAGYU,177   Rue Saint-Paul Est,Montréal,"Québec, Canada",Restaurant,Ouvert,20241024,45.507306,-73.552606,300689.37,5040821.87,"45.5073242,-73.5527154","45.5073242,-73.5527154",False,
131771,MARGARET MANSON ELEMENTARY (TRAITEUR MERENDA),18750   Boulevard Elkas ,Kirkland,"Québec, Canada",Cafétéria institution d'enseignement,Ouvert,20250317,45.443533,-73.891553,274169.43,5033808.11,"45.4433094,-73.8916504","45.4433094,-73.8916504",False,
131772,STARBUCKS,1115   Rue Sherbrooke Ouest,Montréal,"Québec, Canada",Restaurant,Ouvert,20250317,45.501758,-73.576645,298810.39,5040206.85,"45.5018386,-73.5768115","45.5018386,-73.5768115",False,
131773,FELIX & NORTON,1468   Rue Peel ,Montréal,"Québec, Canada",Épicerie avec préparation,Ouvert,20250317,45.500747,-73.574428,298983.53,5040094.35,"45.5005929,-73.5743581","45.5005929,-73.5743581",False,
131341,RESTURANT PETROS WESTMOUNT,4785   Rue Sherbrooke Ouest,Westmount,"Québec, Canada",Restaurant,Ouvert,20250131,45.4797,-73.602617,296777.6,5037757.84,"45.4798562,-73.6028078","45.4798562,-73.6028078",False,
131412,CAFE NATSU,3349   Rue Ontario Est,Montréal,"Québec, Canada",Restaurant,Ouvert,20250218,45.542742,-73.546273,301186.52,5044759.69,"45.542724,-73.5464685","45.542724,-73.5464685",False,
131413,PATISSERIE A LES SENS CIEL,2011   Rue Dézéry ,Montréal,"Québec, Canada",Pâtisserie/Boulangerie,Ouvert,20250221,45.54114,-73.547756,301070.54,5044581.72,"45.5412258,-73.5475748","45.5412258,-73.5475748",False,
131415,PALAIS ISTANBUL KEBAB,4130 A  Rue Jarry Est,Montréal,"Québec, Canada",Restaurant,Ouvert,20250414,45.572035,-73.602152,296826.96,5048019.01,"45.607569,-73.5703516","45.607569,-73.5703516",False,
131417,RESTAURANT OCTO,4045   Rue Ontario Est,Montréal,"Québec, Canada",Restaurant,Ouvert,20250218,45.549878,-73.541498,301559.8,5045552.51,"45.5499232,-73.5416468","45.5499232,-73.5416468",False,
131418,PATISSERIE AL ZEHLEWI,740  100 Boulevard Côte-Vertu ,St-Laurent,"Québec, Canada",Pâtisserie/Boulangerie,Ouvert,20250218,45.520734,-73.674158,291194.48,5042327.55,"45.5142942,-73.6832845","45.5142942,-73.6832845",False,
131419,MARCHE DIAZ,9125   Boulevard Pie-IX ,Montréal,"Québec, Canada",Épicerie avec préparation,Ouvert,20250218,45.579858,-73.621351,295329.79,5048890.52,"45.5803399,-73.6205487","45.5803399,-73.6205487",False,
131420,CUISINE ALTAYBAT (CUISINE DOMESTIQUE),11572   Avenue De Poutrincourt ,Montréal,"Québec, Canada",Cuisine domestique,Ouvert,20250218,45.532605,-73.693539,289683.6,5043650.31,"45.53258,-73.6938913","45.53258,-73.6938913",False,
131421,MULTIMAGS (PASSE-TEMPSET JOUETS),1001  201 Boulevard Décarie ,St-Laurent,"Québec, Canada",Épicerie,Ouvert,20250218,,,,,"45.511004,-73.6776569","45.511004,-73.6776569",False,
131422,CAFE DEPOT,1010   Rue Sherbrooke Ouest,Montréal,"Québec, Canada",Restaurant,Ouvert,20250305,45.502401,-73.575989,298861.7,5040278.24,"45.5022095,-73.5758313","45.5022095,-73.5758313",False,
131549,RESTAURANT BACAT ICI,10607   Boulevard Pie-IX ,Montréal-Nord,"Québec, Canada",Restaurant,Ouvert,20250304,45.58872,-73.634943,294270.74,5049877.03,"45.5890982,-73.6332087","45.5890982,-73.6332087",False,
131564,RESTAURANT JUNKFOO,1565   Rue Louvain Ouest,Montréal,"Québec, Canada",Restaurant,Fermé,20250328,45.531594,-73.662383,292116.84,5043532.51,"45.5317883,-73.6626973","45.5317883,-73.6626973",False,
131566,BAR ET GRILL AUX CINQ PARFUMS,9732   Rue Birnam ,Montréal,"Québec, Canada","Bar salon, taverne",Fermé changement d'exploitant,20250414,45.536465,-73.665151,291901.78,5044074.26,"45.5361722,-73.6648357","45.5361722,-73.6648357",False,
131567,BOULEVARD BLEND CAFE,1401   Rue Legendre Ouest,Montréal,"Québec, Canada",Épicerie avec préparation,En traitement,20250305,45.53126,-73.65423,292753.57,5043494.2,"45.5312898,-73.6544639","45.5312898,-73.6544639",False,
131569,ROCKABERRY,3035   Rue Sartelon ,St-Laurent,"Québec, Canada",Épicerie avec préparation,En traitement,20250305,45.513021,-73.732103,286665.25,5041481.89,"45.5129478,-73.731287","45.5129478,-73.731287",False,
131571,OCEAN IMPACT,2315   Rue Guénette ,St-Laurent,"Québec, Canada",Poissonnerie,En traitement,20250305,45.498818,-73.726437,287103.51,5039902.28,"45.4994423,-73.7259276","45.4994423,-73.7259276",False,
131572,AJWATNA,2029   Boulevard Alexis-Nihon ,St-Laurent,"Québec, Canada",Épicerie avec préparation,En traitement,20250305,45.514614,-73.708676,288496.15,5041653.9,"45.5149816,-73.7087284","45.5149816,-73.7087284",False,
131573,CAFE TERRE DE SIENNE,7171   Boulevard Côte-Vertu ,St-Laurent,"Québec, Canada",Cafétéria,Fermé,20250609,45.474105,-73.733433,286548.82,5037157.44,"45.4745621,-73.735139","45.4745621,-73.735139",False,
131574,ALIMENTS PREPARES FRAIS,4220   Rue Griffith ,St-Laurent,"Québec, Canada",Épicerie avec préparation,Sous inspection fédérale,20250408,45.481382,-73.703358,288902.28,5037959.8,"45.4812193,-73.7022074","45.4812193,-73.7022074",False,
131577,POPURA EXPRESS,441   Avenue Lafleur ,LaSalle,"Québec, Canada",Restaurant mets pour emporter,Ouvert,20250305,45.432688,-73.646309,293352.29,5032538.66,"45.4327905,-73.6458831","45.4327905,-73.6458831",False,
131578,RESTAURANT MC DONALD'S,430   Avenue 28e ,Lachine,"Québec, Canada",Restaurant,Ouvert,20250414,45.43631,-73.688578,290045.97,5032948.14,"40.8593562,-93.0775765","40.8593562,-93.0775765",False,
131579,15404720 CANADA INC,9564 A  Boulevard Gouin Ouest,Pierrefonds,"Québec, Canada",Restaurant mets pour emporter,En traitement,20250305,45.504051,-73.780556,282876.02,5040497.08,"45.5066766,-73.8285751","45.5066766,-73.8285751",False,
131580,DEPANNEUR BELANGER XL,4500   Boulevard Jacques-Bizard ,Ste-Geneviève,"Québec, Canada",Épicerie,Ouvert,20250305,45.483677,-73.863309,276399.1,5038258.88,"45.4847676,-73.8627596","45.4847676,-73.8627596",False,
131581,PIZZA YANKY,5816   Avenue Westminster ,Côte Saint-Luc,"Québec, Canada",Restaurant,Ouvert,20250407,45.464059,-73.674423,291160.15,5036029.34,"45.4639009,-73.6745946","45.4639009,-73.6745946",False,
131582,2741346 ONTARIO INC (BAR BURRITO),2320   Chemin Lucerne ,Mont-Royal,"Québec, Canada",Restaurant,Ouvert,20250329,45.507328,-73.661206,292203.38,5040835.66,"45.506404,-73.6616418","45.506404,-73.6616418",False,
131583,RESTAURANT EMMA,317   Boulevard Saint-Jean ,Pointe-Claire,"Québec, Canada",Restaurant,Fermé,20250522,45.445212,-73.8162,280064.92,5033968.7,"45.4453059,-73.8157472","45.4453059,-73.8157472",False,
131584,9508-6609 QUEBEC INC,3000   Rue Edmond ,Kirkland,"Québec, Canada",Épicerie avec préparation,Fermé,20250612,45.453786,-73.841449,278093.83,5034929.66,"45.4524128,-73.8408417","45.4524128,-73.8408417",False,
131736,CAFETERIA GALDERMA,19400   Autoroute Transcanadienne ,Baie D'Urfé,"Québec, Canada",Cafétéria,Ouvert,20250313,,,,,"45.4302019,-73.9095222","45.4302019,-73.9095222",False,
131737,DARLIE BAR RESTO,6600   Boulevard Léger ,Montréal-Nord,"Québec, Canada",Restaurant,En traitement,20250313,45.623984,-73.620706,295387.53,5053794.32,"45.6239098,-73.6202455","45.6239098,-73.6202455",False,
131738,METRO BEAULIEU JEAN-TALON (CONSIGNATION) (METRO BEAULIEU MONT-ROYAL),760   Rue Jean-Talon Est,Montréal,"Québec, Canada",Épicerie,Ouvert,20250313,45.539947,-73.613431,295941.59,5044454.31,"45.5399261,-73.6132764","45.5399261,-73.6132764",False,
131741,ARTISANE CAFE,355   Place D'Youville ,Montréal,"Québec, Canada",Épicerie avec préparation,Ouvert,20250702,45.500686,-73.556022,300421.92,5040086.38,"45.5009007,-73.5560658","45.5009007,-73.5560658",False,
131742,MOXY MONTREAL DOWNTOWN MARRIOTT BONVOY,910   Rue Saint-Jacques ,Montréal,"Québec, Canada",Restaurant,En traitement,20250313,45.497694,-73.563911,299805.15,5039754.42,"45.5331944,-73.4976644","45.5331944,-73.4976644",False,
131744,MARCHE YASINE,5930   Rue De Salaberry ,Montréal,"Québec, Canada",Boucherie-épicerie,Ouvert,20250313,45.527406,-73.713172,288148.66,5043076.37,"45.5272572,-73.7128376","45.5272572,-73.7128376",False,
131754,KAORI SUSHI & POKE,1667   Rue Beaubien Est,Montréal,"Québec, Canada",Restaurant,Ouvert,20250313,45.543098,-73.596704,297248.32,5044802.7,"45.5428485,-73.5971116","45.5428485,-73.5971116",False,
131755,MIGA,6521   Avenue Somerled ,Montréal,"Québec, Canada",Restaurant,Ouvert,20250325,45.467651,-73.638406,293977.31,5036423.08,"45.4677903,-73.6385889","45.4677903,-73.6385889",False,
131759,RESTAURANT MEZCLA NUEVO LATINO,410   Rue De Vaudreuil ,Montréal,"Québec, Canada",Restaurant,En traitement,20250313,45.506628,-73.553081,300652.18,5040746.56,"45.506601,-73.5532878","45.506601,-73.5532878",False,
131798,UMI SUSHI,38  09 Place Commerce ,Verdun,"Québec, Canada",Restaurant,Ouvert,20250319,45.467665,-73.544496,301320.65,5036416.24,"38.7077934,-9.1365543","38.7077934,-9.1365543",False,
131799,KEBAB EXPRESS,2002   Rue Mackay ,Montréal,"Québec, Canada",Restaurant,Ouvert,20250423,45.496777,-73.578999,298625.86,5039653.57,"45.4966326,-73.5790198","45.4966326,-73.5790198",False,
